"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
560 0.48949699743434 5 18 "GO:0050686" "negative regulation of mRNA processing" 0.77250277651211
-1049 0.311529161030921 3 11 "GO:0050687" "negative regulation of defense response to virus" 0.635501358693589
1399 0.0101183862660908 2 40 "GO:0050688" "regulation of defense response to virus" 0.104125065605885
1335 0.341447667381706 2 6 "GO:0050690" "regulation of defense response to virus by virus" 0.661327568255645
-877 0.00120984134227952 2 163 "GO:0050708;GO:0002791" "regulation of peptide secretion" 0.0256345306828284
-226 0.710637462729037 2 32 "GO:0050709;GO:0002792" "negative regulation of peptide secretion" 0.894044204225457
-925 0.0139457568771105 3 84 "GO:0050714;GO:0002793" "positive regulation of peptide secretion" 0.127295016385591
-424 0.185658630211421 2 116 "GO:0050727" "regulation of inflammatory response" 0.49533429008976
-461 0.379341223836474 3 43 "GO:0050728" "negative regulation of inflammatory response" 0.697146983892578
356 0.518577129246585 2 39 "GO:0050729" "positive regulation of inflammatory response" 0.788137883703636
-349 0.339339949850164 3 89 "GO:0050730;GO:0050731" "regulation of peptidyl-tyrosine phosphorylation" 0.659285058816622
364 0.508735094762069 2 39 "GO:0050732" "negative regulation of peptidyl-tyrosine phosphorylation" 0.782106682368763
-219 0.676893127543835 5 43 "GO:0050764" "regulation of phagocytosis" 0.879967655611106
-826 0.336555988731722 2 16 "GO:0050765" "negative regulation of phagocytosis" 0.656034260213443
792 0.269233090577317 2 23 "GO:0050766" "positive regulation of phagocytosis" 0.592237594496193
-299 0.205958577922853 3 215 "GO:0050767" "regulation of neurogenesis" 0.52320122617499
-456 0.151255034233107 2 118 "GO:0050770" "regulation of axonogenesis" 0.451186891888529
-572 0.281384636843463 3 42 "GO:0050771" "negative regulation of axonogenesis" 0.604062884636694
-807 0.107860330069849 3 47 "GO:0050772" "positive regulation of axonogenesis" 0.381181794749466
-548 0.136243755520024 2 88 "GO:0050773" "regulation of dendrite development" 0.428026426085182
-507 0.345455196662299 2 41 "GO:0050775" "positive regulation of dendrite morphogenesis" 0.665691600419805
341 0.0913878130895795 2 297 "GO:0050776" "regulation of immune response" 0.346554909188012
-37 0.924820471602919 2 79 "GO:0050777" "negative regulation of immune response" 0.978016277601565
146 0.545094249584115 2 205 "GO:0050778" "positive regulation of immune response" 0.805873069238092
-11 0.923463536482139 1 1019 "GO:0050790" "regulation of catalytic activity" 0.977949959942272
517 0.196732292118049 2 74 "GO:0050792;GO:0043903;GO:1903900" "regulation of biological process involved in symbiotic interaction" 0.510664825027656
-1 0.998248099185121 3 45 "GO:0050795" "regulation of behavior" 0.999967395578042
-1064 0.00105021395040568 2 113 "GO:0050796;GO:0090276" "regulation of peptide hormone secretion" 0.0237412472824442
-974 0.272307351922488 2 15 "GO:0050803" "regulation of synapse structure or activity" 0.594571274414859
-600 0.00573809581685852 2 256 "GO:0050804;GO:0099177" "modulation of chemical synaptic transmission" 0.0726876748918405
-281 0.564251923350896 2 50 "GO:0050805" "negative regulation of synaptic transmission" 0.818823813830769
-341 0.391998707306824 2 75 "GO:0050806" "positive regulation of synaptic transmission" 0.705809868055044
-745 0.00318330247312067 2 188 "GO:0050807" "regulation of synapse organization" 0.0479016056862903
-1191 2.46747662670703e-05 3 150 "GO:0050808" "synapse organization" 0.00153405619226194
-927 0.13981618936098 2 30 "GO:0050810" "regulation of steroid biosynthetic process" 0.434340233221979
264 0.452646162990436 2 96 "GO:0050821" "protein stabilization" 0.744668526455397
-474 0.450655452979831 3 30 "GO:0050829" "defense response to Gram-negative bacterium" 0.743254992846157
-112 0.847689404398656 3 35 "GO:0050830" "defense response to Gram-positive bacterium" 0.951918171359203
-732 0.634068124420668 2 5 "GO:0050832" "defense response to fungus" 0.858936894463204
2146 0.162520651594967 3 5 "GO:0050847" "progesterone receptor signaling pathway" 0.4665744642379
-236 0.660852603495916 2 41 "GO:0050848" "regulation of calcium-mediated signaling" 0.871155064299173
1107 0.285500542344587 4 11 "GO:0050849" "negative regulation of calcium-mediated signaling" 0.609575265512053
-1137 0.149502770046108 5 19 "GO:0050850" "positive regulation of calcium-mediated signaling" 0.448401803854612
775 0.0923263011850934 2 56 "GO:0050852;GO:0050851" "antigen receptor-mediated signaling pathway" 0.348459388293226
-271 0.785074589383661 6 12 "GO:0050853" "B cell receptor signaling pathway" 0.922420714645983
-1146 0.345444720218786 4 8 "GO:0050855" "regulation of B cell receptor signaling pathway" 0.665691600419805
246 0.7055630284818 4 28 "GO:0050856;GO:0050854" "regulation of antigen receptor-mediated signaling pathway" 0.89131865781116
-402 0.698139704270412 3 11 "GO:0050857" "positive regulation of antigen receptor-mediated signaling pathway" 0.888176981661333
807 0.565086694658975 4 6 "GO:0050860;GO:0050858" "negative regulation of T cell receptor signaling pathway" 0.819028933763086
527 0.685090547841458 2 7 "GO:0050862" "positive regulation of T cell receptor signaling pathway" 0.884563076036656
189 0.552533939955387 4 118 "GO:0050863;GO:1903037" "regulation of T cell activation" 0.811539591634816
321 0.477737156687799 6 58 "GO:0050864" "regulation of B cell activation" 0.765448648813106
-39 0.868485747844589 2 219 "GO:0050865;GO:0002694" "regulation of cell activation" 0.958256157092487
-291 0.447087858097385 5 81 "GO:0050866;GO:0002695" "negative regulation of cell activation" 0.74160534955738
-584 0.277080519841646 3 41 "GO:0050868;GO:1903038" "negative regulation of leukocyte cell-cell adhesion" 0.599727648305899
723 0.415522806858529 4 15 "GO:0050869" "negative regulation of B cell activation" 0.719016185539789
833 0.0477036691226055 2 67 "GO:0050870;GO:1903039" "positive regulation of leukocyte cell-cell adhesion" 0.241327448184487
-178 0.75276645659013 2 37 "GO:0050871" "positive regulation of B cell activation" 0.907815596576918
-2158 0.0470821263376283 2 10 "GO:0050873" "brown fat cell differentiation" 0.239723110932429
-1055 1.49824576083639e-11 2 504 "GO:0050877" "nervous system process" 6.43564656359268e-09
217 0.519160002436371 2 105 "GO:0050878" "regulation of body fluid levels" 0.788237800740139
476 0.661343973365806 2 10 "GO:0050881;GO:0050879" "musculoskeletal movement" 0.871159819947988
50 0.971788101315597 4 6 "GO:0050882" "voluntary musculoskeletal movement" 0.993334106091352
1408 0.12538033916231 2 14 "GO:0050884" "neuromuscular process controlling posture" 0.410126148039969
-128 0.825365277057244 4 35 "GO:0050885" "neuromuscular process controlling balance" 0.943360167899245
-566 0.584893888087578 2 11 "GO:0050891" "multicellular organismal water homeostasis" 0.832667556858634
-2516 0.0206134309288809 3 10 "GO:0050892" "intestinal absorption" 0.154111489143928
-2923 0.0244235880989643 2 7 "GO:0050893" "sensory processing" 0.170460049878296
-257 0.57688634402437 4 56 "GO:0050900" "leukocyte migration" 0.827752194204418
-250 0.586187701787054 2 56 "GO:0050905" "neuromuscular process" 0.833168384493251
-1863 5.15167661743096e-05 2 56 "GO:0050906" "detection of stimulus involved in sensory perception" 0.00279789333532888
-2499 0.0291388629438209 2 9 "GO:0050909" "sensory perception of taste" 0.185440119786842
-2039 0.0398354867010955 3 12 "GO:0050910" "detection of mechanical stimulus involved in sensory perception of sound" 0.215851691126922
-2589 0.0649825001610952 6 6 "GO:0050915" "sensory perception of sour taste" 0.285118673556652
-528 0.610678794486926 2 11 "GO:0050918" "positive chemotaxis" 0.847315781484187
-202 0.845536570272274 4 11 "GO:0050919" "negative chemotaxis" 0.951426685114349
-891 0.00876529465445964 2 103 "GO:0050920" "regulation of chemotaxis" 0.0972206977519291
-1022 0.0306363597943052 2 53 "GO:0050921" "positive regulation of chemotaxis" 0.190219185319438
675 0.368032138080521 3 21 "GO:0050922" "negative regulation of chemotaxis" 0.687696882974693
-1028 0.344350725852378 2 10 "GO:0050923" "regulation of negative chemotaxis" 0.664376145223555
-995 0.385080353166787 2 9 "GO:0050927;GO:0050926" "positive regulation of positive chemotaxis" 0.701157868482878
-707 0.475823085252452 6 12 "GO:0050955;GO:0050951" "thermoception" 0.76341734391098
-886 0.274413906938634 5 18 "GO:0050966" "detection of mechanical stimulus involved in sensory perception of pain" 0.596963955011531
-1581 0.0242505496605694 2 24 "GO:0050968;GO:0050907" "detection of chemical stimulus involved in sensory perception" 0.169753847623986
-1487 0.00950986892905698 2 36 "GO:0050974" "detection of mechanical stimulus involved in sensory perception" 0.100153981799622
-565 0.687085920036028 2 6 "GO:0050975" "sensory perception of touch" 0.884563076036656
-1958 0.16281422425694 3 6 "GO:0050976" "detection of mechanical stimulus involved in sensory perception of touch" 0.4665744642379
-2009 4.44978185314359e-07 3 75 "GO:0050982" "detection of mechanical stimulus" 5.5329524358167e-05
-1334 0.0907726562757206 5 19 "GO:0050994" "regulation of lipid catabolic process" 0.345330757570676
-1015 0.30652848015136 6 12 "GO:0050996" "positive regulation of lipid catabolic process" 0.630813183238317
-980 0.419939157358481 2 8 "GO:0050999;GO:0032768" "regulation of monooxygenase activity" 0.722959261207858
25 0.983940927553942 2 8 "GO:0051004" "regulation of lipoprotein lipase activity" 0.995326178854084
486 0.751628509245577 2 5 "GO:0051006;GO:0061365" "positive regulation of lipoprotein lipase activity" 0.907306239832584
-241 0.875263156212354 3 5 "GO:0051014" "actin filament severing" 0.959584727642663
-812 0.455204341255793 4 10 "GO:0051016" "barbed-end actin filament capping" 0.74630135754116
64 0.91880672621592 5 30 "GO:0051017;GO:0061572" "actin filament bundle organization" 0.976339330426388
56 0.971174508813188 2 5 "GO:0051026" "chiasma assembly" 0.993334106091352
938 0.00835960166163286 2 94 "GO:0051028" "mRNA transport" 0.0944954972517112
-2492 0.104904233040164 3 5 "GO:0051036;GO:0097494" "regulation of vesicle size" 0.374092453671528
1073 0.300615758860507 3 11 "GO:0051043" "regulation of membrane protein ectodomain proteolysis" 0.623994088674253
1160 0.371742105745803 4 7 "GO:0051044" "positive regulation of membrane protein ectodomain proteolysis" 0.69012897059759
-836 0.0229517665231778 2 88 "GO:0051048;GO:1903531" "negative regulation of secretion" 0.164000761462437
-604 2.91818813419831e-07 2 922 "GO:0051049;GO:0043269" "regulation of transport" 3.93955398116772e-05
-321 0.0474255664644198 4 468 "GO:0051050" "positive regulation of transport" 0.240952474778907
139 0.523344154958126 2 253 "GO:0051052" "regulation of DNA metabolic process" 0.790284797755559
-185 0.628702265265803 4 81 "GO:0051053" "negative regulation of DNA metabolic process" 0.856826709945463
269 0.354562085860675 4 141 "GO:0051054" "positive regulation of DNA metabolic process" 0.674982214219053
2274 0.00393972940454774 2 19 "GO:0051085;GO:0051084;GO:0006458" "'de novo' protein folding" 0.0562393396872751
-100 0.659234484531043 2 233 "GO:0051090" "regulation of DNA-binding transcription factor activity" 0.870558221631927
156 0.597478269022135 2 136 "GO:0051091" "positive regulation of DNA-binding transcription factor activity" 0.840827791917052
262 0.513633693915449 2 74 "GO:0051092" "positive regulation of NF-kappaB transcription factor activity" 0.786121149371644
-276 0.107438505383483 4 417 "GO:0051093" "negative regulation of developmental process" 0.380544930987224
-421 0.001945202129833 2 678 "GO:0051094" "positive regulation of developmental process" 0.0350804582574845
924 0.395372235199233 2 10 "GO:0051095" "regulation of helicase activity" 0.70611704924513
488 0.70705850231725 4 7 "GO:0051096" "positive regulation of helicase activity" 0.892083157129241
-218 0.34623501177503 1 225 "GO:0051098" "regulation of binding" 0.666378994149498
-501 0.0992096407553579 2 129 "GO:0051099" "positive regulation of binding" 0.362541030602526
-408 0.318563094779632 2 71 "GO:0051100" "negative regulation of binding" 0.641333882758313
-83 0.857320766714505 2 55 "GO:0051101" "regulation of DNA binding" 0.957057986499192
503 0.743341912329372 2 5 "GO:0051123" "RNA polymerase II preinitiation complex assembly" 0.905024219956358
-501 0.504360016808381 3 21 "GO:0051124" "synaptic growth at neuromuscular junction" 0.779654321298158
1402 0.280391094253342 2 7 "GO:0051125" "regulation of actin nucleation" 0.603735881705401
-19 0.913829361144711 2 387 "GO:0051129" "negative regulation of cellular component organization" 0.975688917875254
-313 0.0167078943228264 2 733 "GO:0051130" "positive regulation of cellular component organization" 0.139926492939762
824 0.525854314430465 2 7 "GO:0051131" "chaperone-mediated protein complex assembly" 0.79154209440295
-2185 0.119389578507571 4 6 "GO:0051145" "smooth muscle cell differentiation" 0.401340167981101
302 0.648249559459637 4 27 "GO:0051146" "striated muscle cell differentiation" 0.866964818933773
-288 0.500002750610243 5 65 "GO:0051147" "regulation of muscle cell differentiation" 0.776097785698579
96 0.87269771061666 2 33 "GO:0051148" "negative regulation of muscle cell differentiation" 0.959431184155615
-350 0.675043463047591 4 17 "GO:0051151;GO:0051150" "regulation of smooth muscle cell differentiation" 0.879615094105242
-298 0.570481476888257 2 43 "GO:0051153" "regulation of striated muscle cell differentiation" 0.822558736129696
484 0.561452899755033 7 17 "GO:0051154" "negative regulation of striated muscle cell differentiation" 0.818280367471478
-801 0.209986924787747 2 29 "GO:0051155;GO:0051149" "positive regulation of muscle cell differentiation" 0.528882971501481
1147 0.000787244103697946 2 102 "GO:0051168" "nuclear export" 0.0199985397310365
-297 0.685697831388651 2 22 "GO:0051180" "vitamin transport" 0.884563076036656
391 0.799403810053245 -1 5 "GO:0051186" "obsolete cofactor metabolic process" 0.929424951402949
3161 0.0242138465409884 5 6 "GO:0051204;GO:0090151" "protein insertion into mitochondrial membrane" 0.169748404905297
973 0.257515824409327 2 16 "GO:0051205" "protein insertion into membrane" 0.581190898695441
-538 0.473226345453424 10 21 "GO:0051209;GO:0051283" "release of sequestered calcium ion into cytosol" 0.762071573755208
963 0.0501752694491445 3 49 "GO:0051216" "cartilage development" 0.248249369787652
-101 0.906516148399021 4 16 "GO:0051220" "cytoplasmic sequestering of protein" 0.973118892041562
-251 0.309740524247488 3 196 "GO:0051222;GO:1904951" "positive regulation of establishment of protein localization" 0.634528286856509
-261 0.162424807496367 4 349 "GO:0051223;GO:0090087;GO:0070201" "regulation of peptide transport" 0.4665744642379
121 0.786103859419615 5 60 "GO:0051224;GO:1904950" "negative regulation of establishment of protein localization" 0.922420714645983
499 0.273898214159332 4 57 "GO:0051225" "spindle assembly" 0.596629871268632
-681 0.0293725722882741 2 122 "GO:0051235" "maintenance of location" 0.186014091345031
-455 0.000572928273132724 2 718 "GO:0051240" "positive regulation of multicellular organismal process" 0.0167104079663711
-475 0.00431382536630088 2 442 "GO:0051241" "negative regulation of multicellular organismal process" 0.0597736799289491
89 0.742490119154013 2 164 "GO:0051249" "regulation of lymphocyte activation" 0.905024219956358
-476 0.305108401291168 2 55 "GO:0051250" "negative regulation of lymphocyte activation" 0.629671913492744
121 0.704376798903606 2 118 "GO:0051251;GO:0002696;GO:0050867" "positive regulation of cell activation" 0.891087626758294
922 0.103173319366507 7 37 "GO:0051258" "protein polymerization" 0.370684970891026
-148 0.412985832091461 3 371 "GO:0051259" "protein complex oligomerization" 0.716986848195576
-404 0.0728870076835582 4 237 "GO:0051260" "protein homooligomerization" 0.303428291898513
-193 0.791882062255066 2 22 "GO:0051261" "protein depolymerization" 0.926109463545803
-113 0.718061697789758 4 122 "GO:0051262" "protein tetramerization" 0.899035164616439
-739 4.79200136561896e-07 4 575 "GO:0051270;GO:0030334;GO:2000145;GO:0040012" "regulation of locomotion" 5.8056939621922e-05
