"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-675 0.431855933480836 5 16 "GO:0043278;GO:0014072" "response to morphine" 0.779467509297545
-215 0.658030417644721 2 50 "GO:0043279" "response to alkaloid" 0.894201120275669
-135 0.901022110726214 3 10 "GO:0043306;GO:0033008;GO:0043302;GO:0033005" "positive regulation of leukocyte degranulation" 0.979625757988429
-337 0.303390108960303 4 111 "GO:0043312;GO:0002283;GO:0043299;GO:0002275;GO:0042119;GO:0002274;GO:0036230" "myeloid leukocyte activation" 0.693930138269356
1093 0.0497664681816588 4 38 "GO:0043330;GO:0043331" "response to dsRNA" 0.343938416546947
-958 0.377512215919575 2 10 "GO:0043367;GO:0035710" "CD4-positive, alpha-beta T cell activation" 0.742921252127078
1696 0.269086139084509 2 5 "GO:0043369" "CD4-positive or CD8-positive, alpha-beta T cell lineage commitment" 0.656331361946581
-1 0.999093045858253 4 12 "GO:0043371;GO:0046639;GO:2000515;GO:0045581" "negative regulation of T cell differentiation" 0.9995159423856
143 0.851850413080246 4 20 "GO:0043388" "positive regulation of DNA binding" 0.965769019307825
-390 0.593903717473362 3 22 "GO:0043392" "negative regulation of DNA binding" 0.866743708705336
147 0.610746384632085 2 143 "GO:0043393" "regulation of protein binding" 0.872798386061256
-2014 0.0516301014823231 2 11 "GO:0043403" "skeletal muscle tissue regeneration" 0.34666972969736
-159 0.524304502335263 3 191 "GO:0043406;GO:0043405;GO:0071902" "regulation of MAP kinase activity" 0.834192993113022
-644 0.288536226643738 2 32 "GO:0043407" "negative regulation of MAP kinase activity" 0.678562558878084
-261 0.125762904692047 2 420 "GO:0043408" "regulation of MAPK cascade" 0.501616116691582
73 0.832952658225312 2 98 "GO:0043409" "negative regulation of MAPK cascade" 0.960850552294207
-317 0.112986510627408 2 301 "GO:0043410" "positive regulation of MAPK cascade" 0.480031575931622
442 0.103101626900823 2 162 "GO:0043414;GO:0032259" "methylation" 0.4659115988774
-243 0.482150061226146 2 99 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 0.814554445824157
-89 0.717130468519182 3 200 "GO:0043434;GO:1901652" "response to peptide" 0.919336861772458
789 0.467230878941472 2 10 "GO:0043457" "regulation of cellular respiration" 0.80291440956329
456 0.419799392047286 2 37 "GO:0043462" "regulation of ATPase activity" 0.771567659875489
-16 0.973532701132089 2 49 "GO:0043467" "regulation of generation of precursor metabolites and energy" 0.991593228382656
19 0.972135853861818 1 40 "GO:0043473" "pigmentation" 0.991593228382656
63 0.967130473908328 2 5 "GO:0043482;GO:0033059;GO:0043476" "cellular pigment accumulation" 0.990172352212403
6 0.987184169909021 2 74 "GO:0043484" "regulation of RNA splicing" 0.996950446702485
1062 0.230695045979877 2 15 "GO:0043486" "histone exchange" 0.62279597229078
-39 0.912812585499651 2 95 "GO:0043488;GO:0043487;GO:0061013" "regulation of mRNA catabolic process" 0.980942068770205
358 0.718220041913909 2 12 "GO:0043491" "protein kinase B signaling" 0.919336861772458
1824 0.159503848585604 2 7 "GO:0043497" "regulation of protein heterodimerization activity" 0.547913260692896
1134 0.350045268206965 3 8 "GO:0043500" "muscle adaptation" 0.730457141747788
-149 0.922503245075987 6 5 "GO:0043504" "mitochondrial DNA repair" 0.982553717728641
565 0.206773308973849 7 59 "GO:0043507;GO:0043506" "regulation of JUN kinase activity" 0.598390456646575
-165 0.88521471408758 4 9 "GO:0043508" "negative regulation of JUN kinase activity" 0.976981077163668
489 0.593725620844952 3 14 "GO:0043516" "regulation of DNA damage response, signal transduction by p53 class mediator" 0.866743708705336
970 0.488589882184693 2 6 "GO:0043517;GO:0097694;GO:1904884;GO:1904882" "positive regulation of DNA damage response, signal transduction by p53 class mediator" 0.816740009767799
157 0.911041299548347 4 6 "GO:0043518" "negative regulation of DNA damage response, signal transduction by p53 class mediator" 0.980942068770205
-484 0.130670812171353 2 116 "GO:0043523" "regulation of neuron apoptotic process" 0.507961290406238
-812 0.0484220242640552 2 70 "GO:0043524" "negative regulation of neuron apoptotic process" 0.33960075474212
-147 0.788682315909017 5 39 "GO:0043525" "positive regulation of neuron apoptotic process" 0.942789380943614
-476 0.630641913374078 7 12 "GO:0043534" "blood vessel endothelial cell migration" 0.883534180355444
-28 0.956931611547283 5 44 "GO:0043535" "regulation of blood vessel endothelial cell migration" 0.988371911859304
-145 0.83668421902258 4 24 "GO:0043536" "positive regulation of blood vessel endothelial cell migration" 0.961026697559549
-539 0.406505051424134 3 28 "GO:0043542" "endothelial cell migration" 0.763487542053936
474 0.171033790957998 2 99 "GO:0043543;GO:0006473" "protein acylation" 0.561442173512817
-481 0.132789334717745 4 116 "GO:0043547" "positive regulation of GTPase activity" 0.509494080214585
-761 0.224873455065273 2 30 "GO:0043551;GO:0043550" "regulation of lipid kinase activity" 0.615867271290606
-1535 0.0455154213350186 7 20 "GO:0043552;GO:0090218" "positive regulation of lipid kinase activity" 0.330493696851971
1290 0.212464778032337 3 11 "GO:0043558;GO:0043555" "regulation of translation in response to stress" 0.605012654071601
-77 0.938154029592862 2 12 "GO:0043569;GO:0043567;GO:0060392" "regulation of insulin-like growth factor receptor signaling pathway" 0.986136112493987
713 0.556765356771989 2 8 "GO:0043570" "maintenance of DNA repeat elements" 0.852033038795204
-1951 0.163684742262987 4 6 "GO:0043576" "regulation of respiratory gaseous exchange" 0.552435105455903
252 0.869385726717108 3 5 "GO:0043583" "ear development" 0.970386402501461
379 0.59616942783669 2 23 "GO:0043588" "skin development" 0.867639435155183
-208 0.222266674618749 4 418 "GO:0043603" "cellular amide metabolic process" 0.612626571966663
-400 0.0915760787206591 2 213 "GO:0043604" "amide biosynthetic process" 0.444435445700776
-1141 0.318518676744813 2 9 "GO:0043605" "cellular amide catabolic process" 0.70827415078015
-309 0.825455487018649 4 6 "GO:0043616" "keratinocyte proliferation" 0.958233813147631
-82 0.896264514002749 7 30 "GO:0043618;GO:0043620" "regulation of transcription from RNA polymerase II promoter in response to stress" 0.979625757988429
1146 0.0306842529636661 2 42 "GO:0043624" "cellular protein complex disassembly" 0.278891093487641
-581 0.213941286407302 3 54 "GO:0043627" "response to estrogen" 0.606716229235855
555 0.368431845762893 2 31 "GO:0043628" "ncRNA 3'-end processing" 0.736495333198847
1788 0.00435169222936881 6 30 "GO:0043631;GO:0006378" "RNA polyadenylation" 0.111881821572218
-1230 0.0581344351931551 3 28 "GO:0043647" "inositol phosphate metabolic process" 0.366401966877392
315 0.374516975410354 4 94 "GO:0043648" "dicarboxylic acid metabolic process" 0.742921252127078
903 0.362161846291143 6 12 "GO:0043649" "dicarboxylic acid catabolic process" 0.734596795283268
678 0.476564100863854 2 13 "GO:0043650" "dicarboxylic acid biosynthetic process" 0.809235837507196
1659 0.108940295779209 2 11 "GO:0043652" "engulfment of apoptotic cell" 0.475111841012138
1619 0.181921452133071 2 8 "GO:0043653" "mitochondrial fragmentation involved in apoptotic process" 0.573295136155351
-532 0.447679620213495 6 24 "GO:0043666" "regulation of phosphoprotein phosphatase activity" 0.789914731149381
196 0.614628092189605 6 78 "GO:0043687" "post-translational protein modification" 0.875104515596465
-402 0.774323933117133 5 6 "GO:0043691" "reverse cholesterol transport" 0.937028670287138
53 0.970134065213031 2 6 "GO:0043697;GO:0043696" "cell dedifferentiation" 0.991593228382656
-36 0.967616706543371 2 15 "GO:0043902;GO:0043900" "regulation of multi-organism process" 0.990295600412234
10 0.995005780143783 2 5 "GO:0043923" "positive regulation by host of viral transcription" 0.99886196051342
2048 0.0255911250288504 2 14 "GO:0043928" "exonucleolytic catabolism of deadenylated mRNA" 0.255752054715332
338 0.659347643491333 4 20 "GO:0043949" "regulation of cAMP-mediated signaling" 0.894328927054098
421 0.697841169034305 5 10 "GO:0043950" "positive regulation of cAMP-mediated signaling" 0.91149356342226
635 0.539506810424566 2 11 "GO:0043951" "negative regulation of cAMP-mediated signaling" 0.840279635214802
-56 0.925621312387346 4 33 "GO:0043954" "cellular component maintenance" 0.984172502792987
8 0.990841996916066 5 22 "GO:0043966" "histone H3 acetylation" 0.997554214389718
620 0.306920344183929 5 32 "GO:0043967" "histone H4 acetylation" 0.69733606646506
1589 0.0950114993123494 5 13 "GO:0043968" "histone H2A acetylation" 0.452741287549875
-23 0.981224419269983 9 12 "GO:0043981;GO:0043982" "histone H4-K5 acetylation" 0.99364246058709
28 0.975278064148164 6 14 "GO:0043984" "histone H4-K16 acetylation" 0.992495028897389
1638 0.0491863144598241 4 17 "GO:0044003;GO:0019048" "modulation by symbiont of host process" 0.342051605206477
645 0.466954923009179 3 15 "GO:0044030" "regulation of DNA methylation" 0.80291440956329
-399 0.0411442048332646 4 317 "GO:0044057" "regulation of system process" 0.317159575559413
-207 0.834493469853114 2 12 "GO:0044058" "regulation of digestive system process" 0.960924031950006
184 0.815137078267816 2 19 "GO:0044060" "regulation of endocrine process" 0.954695978437058
1956 0.0226583145921061 2 16 "GO:0044062;GO:0098801;GO:0035813" "regulation of excretion" 0.243976886279921
1570 0.169981204038906 3 9 "GO:0044068;GO:0019054" "modulation by symbiont of host cellular process" 0.559979708324749
-392 0.0144093602448511 2 477 "GO:0044070" "regulation of anion transport" 0.198922799495011
84 0.556828032093772 2 603 "GO:0044087" "regulation of cellular component biogenesis" 0.852033038795204
45 0.82096316749827 2 304 "GO:0044089" "positive regulation of cellular component biogenesis" 0.956164710122159
-115 0.475538931182816 3 474 "GO:0044092" "negative regulation of molecular function" 0.808587240180277
-188 0.127299659981931 3 831 "GO:0044093" "positive regulation of molecular function" 0.503974449526455
-541 0.655756954564137 -1 8 "GO:0044130" "obsolete negative regulation of growth of symbiont in host" 0.893723654286635
461 0.128802623353664 4 129 "GO:0044242" "cellular lipid catabolic process" 0.505349082412531
-1092 0.476624421459414 3 5 "GO:0044245" "polysaccharide digestion" 0.809235837507196
-197 0.127836659126056 2 752 "GO:0044255;GO:0006629" "lipid metabolic process" 0.50474725257554
236 0.752864606967273 2 21 "GO:0044257" "cellular protein catabolic process" 0.930889614735626
-19 0.951952811088491 3 124 "GO:0044262" "cellular carbohydrate metabolic process" 0.987861255501341
472 0.379448648304661 2 41 "GO:0044264" "cellular polysaccharide metabolic process" 0.742974698600775
185 0.144244926598223 4 786 "GO:0044265;GO:0009057" "macromolecule catabolic process" 0.525304906032203
262 0.035948889131764 4 806 "GO:0044271" "cellular nitrogen compound biosynthetic process" 0.303608043710368
-161 0.595170101816697 4 130 "GO:0044272" "sulfur compound biosynthetic process" 0.86708637461231
431 0.522403650987829 4 26 "GO:0044273" "sulfur compound catabolic process" 0.833975703552674
1176 0.0527168487322355 2 32 "GO:0044275" "cellular carbohydrate catabolic process" 0.350481777717689
963 1.70994100388441e-06 2 298 "GO:0044282" "small molecule catabolic process" 0.000425415322387453
281 0.103579226435579 2 409 "GO:0044283" "small molecule biosynthetic process" 0.4659115988774
341 0.720477306256906 2 13 "GO:0044319" "wound healing, spreading of cells" 0.920079855061493
2559 0.067761300865714 3 6 "GO:0044321" "response to leptin" 0.389195223805869
-1232 0.309994530760283 4 8 "GO:0044331" "cell-cell adhesion mediated by cadherin" 0.700116649261279
-1491 0.132359361973071 2 12 "GO:0044344" "cellular response to fibroblast growth factor stimulus" 0.509494080214585
-748 0.53741368148001 3 8 "GO:0044351" "macropinocytosis" 0.839779076711731
-26 0.986682611816173 2 5 "GO:0044387" "negative regulation of protein kinase activity by regulation of protein phosphorylation" 0.996950446702485
139 0.318624770318598 1 643 "GO:0044419" "biological process involved in interspecies interaction between organisms" 0.70827415078015
955 0.134124976769218 3 29 "GO:0044458" "motile cilium assembly" 0.511029851915517
122 0.910375426667361 2 10 "GO:0044539" "long-chain fatty acid import into cell" 0.980942068770205
1273 0.115783664555312 2 18 "GO:0044550" "secondary metabolite biosynthetic process" 0.483916341602971
507 0.418505845512048 2 30 "GO:0044703;GO:0044706" "multi-organism reproductive process" 0.770957572772974
1351 0.0492056466131594 5 25 "GO:0044743" "protein transmembrane import into intracellular organelle" 0.342051605206477
-1234 0.378380051012463 2 6 "GO:0044752" "response to human chorionic gonadotropin" 0.742921252127078
217 0.467310047120432 2 134 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.80291440956329
825 0.133644025420975 3 39 "GO:0044774;GO:0044773" "mitotic DNA integrity checkpoint" 0.510204379629487
117 0.539371701383107 2 334 "GO:0044782;GO:0060271;GO:0120031;GO:0030031" "cell projection assembly" 0.840279635214802
-971 0.423681117151258 2 8 "GO:0044786" "cell cycle DNA replication" 0.774280414046337
1073 0.18470754711888 2 18 "GO:0044788;GO:0044827" "modulation by host of viral process" 0.574416167915096
2004 0.0797772975842961 3 9 "GO:0044794;GO:0044829" "positive regulation by host of viral process" 0.418543047370663
627 0.682962628337606 2 5 "GO:0044804" "autophagy of nucleus" 0.904734319343547
-1118 0.222773694671598 5 14 "GO:0044806" "G-quadruplex DNA unwinding" 0.612646468896572
1503 0.0631743136008783 5 18 "GO:0044818;GO:0007095;GO:0031572" "mitotic G2/M transition checkpoint" 0.378485399735554
792 0.571874763990186 2 6 "GO:0044828;GO:0044793" "negative regulation by host of viral genome replication" 0.858583318783487
1041 0.497378838389355 5 5 "GO:0044830" "modulation by host of viral RNA genome replication" 0.821220365743873
915 0.513506784590849 6 6 "GO:0044857;GO:0070836;GO:0044854;GO:0001765" "plasma membrane raft organization" 0.82872877117137
320 0.561065203222046 2 39 "GO:0045005" "DNA-dependent DNA replication maintenance of fidelity" 0.852392099991858
139 0.875389342737289 2 15 "GO:0045010" "actin nucleation" 0.973765179867426
1950 0.13273452620038 4 7 "GO:0045019;GO:1904406" "negative regulation of nitric oxide biosynthetic process" 0.509494080214585
-1609 0.0131758058279246 3 28 "GO:0045022;GO:0098927" "vesicle-mediated transport between endosomal compartments" 0.191117275079457
-799 0.218195307343258 6 28 "GO:0045047;GO:0072599" "establishment of protein localization to endoplasmic reticulum" 0.609790745749147
-1753 0.0192972395560147 2 21 "GO:0045053" "protein retention in Golgi apparatus" 0.229191083872567
-285 0.26206804831196 2 185 "GO:0045055" "regulated exocytosis" 0.648584117471537
486 0.65461887768643 2 10 "GO:0045056" "transcytosis" 0.893239031524329
-1757 0.209634105984406 4 6 "GO:0045059;GO:0043368" "positive thymic T cell selection" 0.600848190695393
-1647 0.149888696871778 2 9 "GO:0045061;GO:0045058" "T cell selection" 0.533929065646492
445 0.407249404609166 2 41 "GO:0045069" "regulation of viral genome replication" 0.763487542053936
604 0.409605289914408 2 22 "GO:0045070" "positive regulation of viral genome replication" 0.764997426091576
430 0.639089955037549 2 14 "GO:0045071" "negative regulation of viral genome replication" 0.888523005136028
381 0.102820946220012 2 220 "GO:0045087" "innate immune response" 0.4659115988774
-48 0.87994862877586 2 120 "GO:0045088" "regulation of innate immune response" 0.974197044084578
40 0.922897928224067 3 71 "GO:0045089" "positive regulation of innate immune response" 0.982553717728641
-2090 0.00191100197079858 3 26 "GO:0045104;GO:0045103" "intermediate filament cytoskeleton organization" 0.0679195963606383
1483 0.151786459617759 2 11 "GO:0045116" "protein neddylation" 0.53699459955971
-546 0.417655680213608 4 26 "GO:0045124" "regulation of bone resorption" 0.769991575807225
-257 0.764229805284957 2 16 "GO:0045132" "meiotic chromosome segregation" 0.934820550849929
293 0.821067540500707 4 7 "GO:0045143" "homologous chromosome segregation" 0.956164710122159
432 0.663121021099536 3 12 "GO:0045162;GO:0045161" "neuronal ion channel clustering" 0.895848261428267
